text,label
Lamb Curry,dish
Butter Chicken,dish
Served Daily address,not_dish
Combo Offer hair,not_dish
Taxes Extra lead,not_dish
Serving Size address,not_dish
Dal Makhani,dish
Chicken Biryani,dish
Dal Palak,dish
Mutton Korma,dish
Mutton Korma,dish
Lamb Curry,dish
Tandoori Roti,dish
Hot energy,not_dish
No Onion outside,not_dish
Hot job,not_dish
Hot rather,not_dish
Chicken Biryani,dish
Sushi Roll,dish
Hot likely,not_dish
Paneer Tikka,dish
Served Daily one,not_dish
Chicken Biryani,dish
Taxes Extra scientist,not_dish
Spicy management,not_dish
Dal Makhani,dish
Extra Cheese until,not_dish
Combo Offer court,not_dish
Chef's Special base,not_dish
No Onion admit,not_dish
Served Daily for,not_dish
Security,not_dish
Add-ons guess,not_dish
Combo Offer ready,not_dish
Tandoori Roti,dish
Taxes Extra try,not_dish
Hot threat,not_dish
Hot relate,not_dish
Spicy recent,not_dish
No Onion television,not_dish
Taxes Extra area,not_dish
Serving Size scientist,not_dish
Chef's Special institution,not_dish
Tandoori Roti,dish
Lamb Curry,dish
Serving Size ever,not_dish
Mutton Korma,dish
Taxes Extra book,not_dish
Margherita Pizza,dish
Cold various,not_dish
Cold take,not_dish
Taxes Extra wind,not_dish
Paneer Tikka,dish
Serving Size child,not_dish
Spicy recognize,not_dish
Extra Cheese budget,not_dish
Hot factor,not_dish
Extra Cheese culture,not_dish
Fish Fry,dish
Spicy exist,not_dish
New Arrival ground,not_dish
Margherita Pizza,dish
Dal Makhani,dish
Sushi Roll,dish
Tandoori Roti,dish
Extra Cheese weight,not_dish
Paneer Tikka,dish
No Onion think,not_dish
Mutton Korma,dish
Chef's Special plant,not_dish
Butter Chicken,dish
Egg Benedict,dish
Tandoori Roti,dish
Served Daily outside,not_dish
Combo Offer move,not_dish
Chef's Special sister,not_dish
Extra Cheese impact,not_dish
Paneer Tikka,dish
Fish Fry,dish
Lamb Curry,dish
Lamb Curry,dish
Combo Offer building,not_dish
Served Daily mission,not_dish
Paneer Tikka,dish
Lamb Curry,dish
New Arrival industry,not_dish
Spicy energy,not_dish
Chef's Special side,not_dish
Taxes Extra address,not_dish
Cold school,not_dish
Cold concern,not_dish
Taxes Extra development,not_dish
Paneer Tikka,dish
Dal Makhani,dish
Mutton Korma,dish
Spinach Corn Sandwich,dish
Extra Cheese value,not_dish
Margherita Pizza,dish
Serving Size throw,not_dish
Paneer Tikka,dish
Paneer Tikka,dish
Mutton Korma,dish
Sweet Potato Fries,dish
Baked Potato,dish
Inclusive,not_dish
Table Number,not_dish
Paneer Do Pyaza,dish
Chicken Shashlik,dish
Set Menu,not_dish
Fish Tikka,dish
No Reservation,not_dish
Matka Biryani,dish
Chicken Clear Soup,dish
Rice Papad,dish
1234,not_dish
Hara Bhara Kebab,dish
Dal Dhokli,dish
Butter Milk,dish
Chana Masala,dish
Ghee Roast Dosa,dish
Lamb Biryani,dish
Soup,not_dish
Sambar Rice,dish
Achari Paneer,dish
Malpua,dish
Egg Biryani,dish
Deluxe,not_dish
No Change Given,not_dish
Paneer Malai Tikka,dish
Aam Ras,dish
Out for Delivery,not_dish
Veggie Sub,dish
MRP,not_dish
Festival Offer,not_dish
Ladies Night,not_dish
Egg Curry,dish
Edit Order,not_dish
Rewards,not_dish
Beef Stroganoff,dish
Paid Seats,not_dish
Membership,not_dish
Corn Cheese Balls,dish
Doi Maach,dish
Chole Bhature,dish
Soft Drinks,not_dish
Hot,not_dish
Kaju Curry,dish
Try Me,not_dish
Spinach Cannelloni,dish
One by Two,not_dish
Spinach Corn Curry,dish
Desserts,not_dish
Vegetable Enchiladas,dish
Mysore Pak,dish
Egg Chilli,dish
Tomato Rice,dish
Veg Momos,dish
Kheer,dish
Palak Soup,dish
Tuna Melt,dish
Digital Menu,not_dish
Outlet,not_dish
Fish Moilee,dish
Chicken Sizzler,dish
Chicken Kathi Roll,dish
Non-Veg Only,not_dish
Dal Palak,dish
Pumpkin Soup,dish
Chicken Soup,dish
Cornbread,dish
Chingri Malai Curry,dish
Extra Sauce,not_dish
Paya Soup,dish
Show More,not_dish
Hazelnut Torte,dish
Nethili Fry,dish
Pineapple Rasam,dish
Sausage Roll,dish
Chicken Malai Tikka,dish
Non-Veg,not_dish
Cocktail Hour,not_dish
Chatpata Corn,dish
Pre-Service,not_dish
Sweet Corn Soup,dish
E-Coupon,not_dish
Roasted Chicken,dish
Sheer Kurma,dish
--,not_dish
Chicken Caesar Wrap,dish
Rooftop Dining,not_dish
Sambhar Vada,dish
Jhalmuri,dish
Order Confirmed,not_dish
Pickup Slot,not_dish
Sunday Closed,not_dish
Nargisi Kofta,dish
Paneer Bhurji,dish
Paneer Frankie,dish
Chicken Chettinad,dish
Peanut Butter Cookie,dish
Offer Ends,not_dish
Methi Malai Paneer,dish
Paneer Butter Masala,dish
Page 2,not_dish
No Onion No Garlic,not_dish
Dal Tadka,dish
No Entry,not_dish
Thank You,not_dish
Show Less,not_dish
Entry Restricted,not_dish
Prawn Masala,dish
Welcome!,not_dish
Lemon Tart,dish
Best Taste,not_dish
Kala Jamun,dish
Chicken Lollipop,dish
Prawn Masala,dish
Bruschetta,dish
Add-ons,not_dish
Chicken Philly Sandwich,dish
Lamb Rogan Josh,dish
Prawn Koliwada,dish
Salami Pizza,dish
Parsi Sali Boti,dish
Free WiFi,not_dish
Takeaway Only,not_dish
Fried Chicken,dish
Dry Day,not_dish
Focaccia,dish
Bottle Water,not_dish
Table 8,not_dish
Chicken Shawarma,dish
Sol Kadhi,dish
Fruit Custard,dish
Teriyaki Chicken,dish
Chettinad Fish,dish
French Toast,dish
Veg Fried Rice,dish
Mughlai Paratha,dish
Rice Add-on,not_dish
Seats Available,not_dish
Spinach Soup,dish
Under ₹200,not_dish
Order Limit,not_dish
Cottage Pie,dish
Holiday Offer,not_dish
Paneer Lababdar,dish
Chocolate Croissant,dish
Pancakes,dish
Veg Only,not_dish
Open Daily,not_dish
Veg Pulao,dish
Pumpkin Pie,dish
Frankie Roll,dish
Appetizers,not_dish
Full House,not_dish
Under Maintenance,not_dish
Red Velvet Cupcake,dish
Tuna Sandwich,dish
Friend Referral,not_dish
Pav Bhaji,dish
Family Pack,not_dish
Amount Payable,not_dish
Security,not_dish
250g,not_dish
Spring Onion Soup,dish
Vegetable Korma,dish
Home Special,not_dish
Mushroom Risotto,dish
Service Staff,not_dish
Lunch Buffet,not_dish
No Service,not_dish
Kesar Pista Kulfi,dish
Coupon Code,not_dish
A3,not_dish
15% Off,not_dish
Kofta Curry,dish
Green Peas Curry,dish
EMI Offer,not_dish
Fried Squid,dish
Kashmiri Dum Aloo,dish
Order Online,not_dish
Chicken Cafreal,dish
GST 18%,not_dish
BYOB,not_dish
Sabudana Khichdi,dish
Bill Counter,not_dish
Ready to Serve,not_dish
Mushroom Masala,dish
Spinach Ravioli,dish
Margherita Flatbread,dish
Egg Benedict,dish
Zunka Bhakri,dish
Makki di Roti,dish
Chicken Korma,dish
On Request,not_dish
Waiting List,not_dish
Gajar Halwa,dish
Kid Friendly,not_dish
Egg Curry Goan,dish
Combo Offer,not_dish
Tandoori Roti,dish
No Service Tax,not_dish
Batata Vada,dish
Mango Pickle,dish
Closed,not_dish
Above ₹500,not_dish
Khar,dish
Patal Bhaji,dish
Zucchini Bread,dish
In House,not_dish
Cajun Potatoes,dish
Tandoori Veg Platter,dish
Sev Puri,dish
Crab Curry,dish
Add Gravy,not_dish
All Major Cards,not_dish
Malai Kofta,dish
Mutton Keema,dish
Sambar Idli,dish
Change Table,not_dish
Prawn Balchao,dish
Dal Makhani,dish
Egg Curry Masala,dish
Double Ka Meetha,dish
Qty,not_dish
Egg Drop Soup,dish
Take Home,not_dish
Matka Kulfi,dish
Happy Hours,not_dish
Olive Tapenade,dish
Cheesy Nachos,dish
Masala Papad,dish
Kosha Mangsho,dish
Litti Chokha,dish
Phulkopir Roast,dish
Pesarattu,dish
Chicken Pepperoni Pizza,dish
Chef's Note,not_dish
Veg Cutlet,dish
Falafel Wrap,dish
Carrot Cake,dish
Your Queue No. 5,not_dish
Fish Curry,dish
Business Lunch,not_dish
All Prices in INR,not_dish
Lamb Chops,dish
Masala Poori,dish
CLOSED,not_dish
Online Exclusive,not_dish
Margherita Pizza,dish
Cream Mushroom Soup,dish
Tomato Chutney,dish
Shev Bhaji,dish
Tuna Salad,dish
Chilli Chicken,dish
Veg Pesto Pizza,dish
Discount,not_dish
Phone Order,not_dish
Buffalo Wings,dish
Neer Dosa,dish
Sambar Dosa,dish
Crab Cakes,dish
Mango Pudding,dish
Counter Sale,not_dish
Kadhai Mushroom,dish
Goan Fish Curry,dish
Veg Shepherd’s Pie,dish
Bhatura,dish
Egg Florentine,dish
Use Sanitizer,not_dish
Fruit Rabdi,dish
No Outside Food,not_dish
GST extra,not_dish
Kadai Paneer,dish
Brownie with Ice Cream,dish
Best Seller,not_dish
Miso Soup,dish
Shammi Kebab,dish
Patra,dish
Veg Kurma,dish
Papaya Salad,dish
Apple Strudel,dish
Ready for Pickup,not_dish
Lunch Deal,not_dish
Salsa Nachos,dish
Lasooni Palak,dish
Minimum Order,not_dish
Egg Toast,dish
COVER CHARGE,not_dish
Add to cart,not_dish
BBQ Ribs,dish
Pathrode,dish
No Service Charge,not_dish
Eggplant Lasagna,dish
No Parking,not_dish
Special Event,not_dish
Contactless Payment,not_dish
Buffet Timings,not_dish
Table Reserved,not_dish
Peak Hours,not_dish
No Outside Food,not_dish
WiFi Password,not_dish
Happy Hour,not_dish
Open Table,not_dish
Online Payment,not_dish
Order Number,not_dish
Delivery Charges,not_dish
Minimum Order,not_dish
Cash Only,not_dish
Closed for Maintenance,not_dish
No Smoking,not_dish
Reservation Required,not_dish
Allergy Information,not_dish
Menu Code,not_dish
N/A,not_dish
Complimentary Water,not_dish
Customer Care,not_dish
All Major Cards Accepted,not_dish
Order Now,not_dish
Feedback Form,not_dish
Today's Specials,not_dish
No Tips,not_dish
Safety Measures,not_dish
Thank You!,not_dish
QR Code Scan,not_dish
Discount Available,not_dish
Voucher Code,not_dish
Limited Time Offer,not_dish
Staff Only,not_dish
Closed,not_dish
Buy One Get One,not_dish
Service Charge Extra,not_dish
Online Exclusive,not_dish
Explore Menu,not_dish
Holiday Hours,not_dish
New Arrival,not_dish
Waiting Time,not_dish
Pickup Only,not_dish
No Entry,not_dish
No Dine-In,not_dish
Change Table,not_dish
Party Booking,not_dish
Home Delivery,not_dish
Cash Counter,not_dish
Booking Confirmed,not_dish
Limited Stock,not_dish
Table For Two,not_dish
Menu Updated,not_dish
Gift Card Available,not_dish
Reservation Desk,not_dish
Order Confirmed,not_dish
Cashback Offer,not_dish
Please Wait,not_dish
Contact Staff,not_dish
Sanitizer Available,not_dish
Exit This Way,not_dish
Complimentary Dessert,not_dish
Pay Bill Here,not_dish
Kids Play Area,not_dish
No MSG,not_dish
Special Requests,not_dish
Keep Left,not_dish
First Floor,not_dish
Second Floor,not_dish
Emergency Exit,not_dish
No Pets Allowed,not_dish
WiFi Zone,not_dish
Catering Service,not_dish
Reserved Parking,not_dish
Staff Training,not_dish
Monday Closed,not_dish
Sunday Closed,not_dish
Open Daily,not_dish
Safety First,not_dish
Allergen Info,not_dish
Refund Policy,not_dish
No Refund,not_dish
Open Kitchen,not_dish
Waiter Service,not_dish
Counter Sale,not_dish
Free Delivery,not_dish
Menu Specials,not_dish
New Menu,not_dish
Call Waiter,not_dish
Please Wear Mask,not_dish
Hand Wash Station,not_dish
Chef’s Special,not_dish
Vegetarian Options,not_dish
Non Vegetarian Items,not_dish
Gluten Free,not_dish
Dairy Free,not_dish
Sugar Free,not_dish
Low Salt,not_dish
Spicy Level,not_dish
Make It Mild,not_dish
Extra Spices,not_dish
Add Cheese,not_dish
Extra Sauce,not_dish
Sauce On Side,not_dish
Sides Only,not_dish
No Nuts,not_dish
Contains Nuts,not_dish
Drink Menu,not_dish
Bar Menu,not_dish
Cocktail List,not_dish
Happy Hour Drinks,not_dish
Non Alcoholic,not_dish
Alcoholic Drinks,not_dish
Juices,not_dish
Milkshakes,not_dish
Smoothies,not_dish
Desserts,not_dish
Bakery Items,not_dish
We Accept Card,not_dish
Cash Only,not_dish
No Service Charge,not_dish
Tips Not Included,not_dish
All Taxes Included,not_dish
GST Extra,not_dish
Price On Request,not_dish
For Reservation,not_dish
Manager's Special,not_dish
Booking Policy,not_dish
Private Dining,not_dish
Takeaway Available,not_dish
No Delivery Service,not_dish
Minimum Spend,not_dish
Time Limit,not_dish
Table Limit,not_dish
Seat Available,not_dish
No Seating,not_dish
Days Off,not_dish
Temp Closed,not_dish
Opening Soon,not_dish
Happy Customers,not_dish
Customer Feedback,not_dish
Sanitation Certificate,not_dish
Covid Guidelines,not_dish
Wear Mask,not_dish
Maintain Distance,not_dish
Check In,not_dish
Pre Order,not_dish
Contactless Order,not_dish
Scan To Order,not_dish
Scan QR Code,not_dish
Online Booking,not_dish
Reserve Your Table,not_dish
Delivery Time,not_dish
No Cancellation,not_dish
Order Limit,not_dish
Full House,not_dish
Table Number,not_dish
Order Taken,not_dish
Order Ready,not_dish
Food Served,not_dish
Closed For Cleaning,not_dish
Prepaid,not_dish
Cash Refunds Only,not_dish
Promo Code,not_dish
Discount Code,not_dish
Kids Menu,not_dish
Combo Deals,not_dish
Chef's Recommendation,not_dish
Gluten Free Options,not_dish
Vegan Friendly,not_dish
Spicy Options,not_dish
Extra Portion,not_dish
Limited Time Offer,not_dish
Daily Specials,not_dish
Todays Offer,not_dish
Meal Deals,not_dish
Add Ons,not_dish
Extra Cheese,not_dish
No Sugar,not_dish
Low Carb,not_dish
Healthy Choice,not_dish
Local Favorite,not_dish
Best Seller,not_dish
Popular Item,not_dish
Kids Eat Free,not_dish
Early Bird Special,not_dish
Late Night Menu,not_dish
Breakfast Served,not_dish
Lunch Menu,not_dish
Dinner Menu,not_dish
No Split Bill,not_dish
Party Pack,not_dish
Family Pack,not_dish
Single Serving,not_dish
Double Serving,not_dish
Half Portion,not_dish
Full Portion,not_dish
Extra Spicy,not_dish
Mild,not_dish
Medium Spice,not_dish
Hot & Spicy,not_dish
No Chillies,not_dish
Free Refills,not_dish
Table Reservation,not_dish
Call Ahead,not_dish
Walk Ins Welcome,not_dish
Wait Time,not_dish
Today Special,not_dish
Chef Special,not_dish
Menu Changes,not_dish
Seasonal Menu,not_dish
Limited Quantity,not_dish
Out Of Stock,not_dish
Sold Out,not_dish
Closed Today,not_dish
Regular,not_dish
Large Size,not_dish
Small Size,not_dish
Kids Size,not_dish
Sample Size,not_dish
Take Out,not_dish
Pick Up,not_dish
Eat In,not_dish
Delivery,not_dish
Drive Thru,not_dish
Online Exclusive,not_dish
In House Only,not_dish
New Recipe,not_dish
Healthy Option,not_dish
Contains Nuts,not_dish
Contains Gluten,not_dish
Contains Soy,not_dish
Contains Dairy,not_dish
Spicy Level,not_dish
Sugar Free,not_dish
Low Fat,not_dish
Low Calorie,not_dish
Allergen Info,not_dish
Nutrition Facts,not_dish
Calories,not_dish
Fat Content,not_dish
Sugar Content,not_dish
Ingredients,not_dish
Cooking Method,not_dish
Price List,not_dish
Tax Included,not_dish
No Service Charge,not_dish
Open Hours,not_dish
Close Hours,not_dish
Closed For Renovation,not_dish
Limited Time,not_dish
Low Stock,not_dish
Priority Seating,not_dish
Advance Booking,not_dish
Seasonal Offer,not_dish
Weekday Special,not_dish
Weekend Special,not_dish
Lunch Buffet,not_dish
Dinner Buffet,not_dish
Discount Offer,not_dish
Credit Card Accepted,not_dish
Mobile Payment Accepted,not_dish
Cash Reward,not_dish
VIP Customer,not_dish
Member Only,not_dish
Guest Only,not_dish
Performance Night,not_dish
Live Music,not_dish
Kids Zone,not_dish
Photography Allowed,not_dish
No Photography,not_dish
Smoking Area,not_dish
No Smoking Area,not_dish
CCTV Surveillance,not_dish
Security Staff,not_dish
Fire Exit,not_dish
First Aid,not_dish
Customer Service,not_dish
Lost And Found,not_dish
Restrooms,not_dish
Baby Change,not_dish
Wheelchair Access,not_dish
Parking Lot,not_dish
Valet Parking,not_dish
Electric Vehicle Charging,not_dish
Pet Friendly,not_dish
No Pets Allowed,not_dish
Food Allergies,not_dish
Sugar Free Options,dish
Gluten Free Bread,dish
Vegan Salad,dish
Tofu Stir Fry,dish
Quinoa Bowl,dish
Avocado Toast,dish
Cauliflower Wings,dish
Zucchini Noodles,dish
Jackfruit Tacos,dish
Sweet Potato Fries,dish
Grilled Chicken,dish
Butter Chicken,dish
Paneer Tikka,dish
Mutton Rogan Josh,dish
Eggplant Parmesan,dish
Chicken Biryani,dish
Fish Curry,dish
Lamb Chops,dish
Beef Stroganoff,dish
Pasta Carbonara,dish
Margherita Pizza,dish
Veg Fried Rice,dish
Chicken Manchurian,dish
Sausage Roll,dish
Chocolate Mousse,dish
Tiramisu,dish
French Toast,dish
Pancakes,dish
Veg Spring Roll,dish
Buffalo Wings,dish
Caesar Salad,dish
Chicken Shawarma,dish
Falafel Wrap,dish
Greek Salad,dish
Mushroom Risotto,dish
Pesto Pasta,dish
Pulled Pork Sandwich,dish
Ratatouille,dish
Schezwan Noodles,dish
Tomato Soup,dish
Vegetable Enchiladas,dish
Veggie Sub,dish
Bill Enquiry,not_dish
Manager On Duty,not_dish
Staff Shift,not_dish
Chef Out Today,not_dish
Take Away Counter,not_dish
Scan Pay Here,not_dish
Prepayment Needed,not_dish
Membership Offer,not_dish
Staff Meeting,not_dish
No Door Delivery,not_dish
Last Order Time,not_dish
Discounted Bill,not_dish
Scan & Pay,not_dish
Online Booking Only,not_dish
No Minimum,not_dish
Standing Orders,not_dish
Advance Order,not_dish
No Fast Food,not_dish
Kids Welcome,not_dish
Halal Certification,not_dish
Ladies Only,not_dish
Happy Weekend,not_dish
No Weekday Buffet,not_dish
Dine Out,not_dish
Buffet Available,not_dish
Family Section,not_dish
Loyalty Program,not_dish
Points Earned,not_dish
Redeem Points,not_dish
Takeout Only,not_dish
Phone Booking,not_dish
Contact Number,not_dish
Scan QR Menu,not_dish
No Wifi Today,not_dish
Customer Support,not_dish
Senior Citizen Discount,not_dish
Staff Masked,not_dish
Temperature Checked,not_dish
Use Tongs,not_dish
No BYOB,not_dish
Valet Only,not_dish
Restricted Area,not_dish
Next Day Delivery,not_dish
Safe Dining,not_dish
Employee Discount,not_dish
Hygiene Charging,not_dish
Paytm Only,not_dish
No Advance,not_dish
No COD,not_dish
Online Only,not_dish
Mask Essential,not_dish
Board Outside,not_dish
Lunch Closed,not_dish
No Carrybag,not_dish
Waiting Token,not_dish
Feedback Kiosk,not_dish
Replacement,not_dish
No Coin Change,not_dish
No Nep,not_dish
QR Verification,not_dish
Check-Out,not_dish
Review Online,not_dish
Bill Dispute,not_dish
Dining Limit,not_dish
Hot Selling,not_dish
New Staff,not_dish
Pay Bill Inside,not_dish
Token Number,not_dish
Contact Manager,not_dish
Stand Here,not_dish
Queuing System,not_dish
Lunch Hours,not_dish
Front Desk,not_dish
Noise Policy,not_dish
Bar License,not_dish
Suggest Edits,not_dish
Wine Card,not_dish
New Membership,not_dish
Staff Lounge,not_dish
With Taxes,not_dish
Cash Back,not_dish
Entry Only,not_dish
Wait Out,not_dish
Garden Seating,not_dish
Check Menu Online,not_dish
Weekly Special,not_dish
Senior Citizen Entry,not_dish
Online Deals,not_dish
Weekend Buffet,not_dish
Top Seller,not_dish
Not Redeemable,not_dish
Enquiry Only,not_dish
Service In Progress,not_dish
Double Discount,not_dish
Ask Waiter,not_dish
Service Feedback,not_dish
Wait for Staff,not_dish
All Day Menu,not_dish
Bar Snack Menu,not_dish
Today Only,not_dish
Unique Code,not_dish
Full Payment,not_dish
App Order Only,not_dish
Wallet Payment,not_dish
No Bulk Order,not_dish
Credit Offer,not_dish
Table Available,not_dish
Online Offers,not_dish
Order Completed,not_dish
Pay At Table,not_dish
No Direct Call,not_dish
Only Dining,not_dish
First Order,not_dish
Refer Friend,not_dish
Chef Absent,not_dish
Starred Items,not_dish
Barcode Scan,not_dish
Customer Help,not_dish
Bill Printing,not_dish
Total Amount,not_dish
Contact Card,not_dish
All Bills Final,not_dish
Staff Available,not_dish
Entry on Right,not_dish
Latest Promotions,not_dish
No Standing,not_dish
Last Call,not_dish
Enjoy Offer,not_dish
Locker Facility,not_dish
Pre-launch Offer,not_dish
Download App,not_dish
Scan For Invoice,not_dish
All Vegan,not_dish
Charity Added,not_dish
No Return Policy,not_dish
No Refunds,not_dish
Hassle Free,not_dish
Offer Limited,not_dish
Offer Claimed,not_dish
New Arrival Today,not_dish
Waiting Box,not_dish
VIP Zone,not_dish
Guest Entry,not_dish
Show QR Code,not_dish
Fast Check-in,not_dish
Member Discount,not_dish
COVID-19 Policy,not_dish
On Request Only,not_dish
Closed Next Week,not_dish
Chef’s Pick,not_dish
Seasonal Rate,not_dish
Delivery Out,not_dish
Buzzer Waiting,not_dish
e-Menu,not_dish
Choose Spiciness,not_dish
Group Booking,not_dish
Online Code,not_dish
Multi Cuisine,not_dish
Check-in Here,not_dish
Volume Discount,not_dish
Express Lane,not_dish
Club Exclusive,not_dish
Special Policy,not_dish
All Night Menu,not_dish
Kids Only,not_dish
Party Night,not_dish
First-Come Only,not_dish
Buffet Closed,not_dish
Bill Dispute Desk,not_dish
Help Desk,not_dish
Sandwich of the Day,dish
Shahi Paneer,dish
Gongura Chicken,dish
Banana Smoothie,dish
Rava Upma,dish
Veg Kurkure,dish
Khichda,dish
Lotus Stem Curry,dish
Okra Fries,dish
Egg Pulao,dish
Aloo Baingan,dish
Palak Patta Chaat,dish
Peas Pulao,dish
Mutton Biryani,dish
Paneer Jalfrezi,dish
Fish Amritsari,dish
Chilli Gobi,dish
Tandoori Soya Chaap,dish
Soyabean Curry,dish
Chicken Ghee Roast,dish
Chicken Sukka,dish
Fried Catfish,dish
Chicken Kolhapuri,dish
Chicken Tikka Masala,dish
Hyderabadi Dum Biryani,dish
Dal Baati,dish
Murg Adraki,dish
Paneer Paratha,dish
Egg Toast Sandwich,dish
Shrimp Curry,dish
Stuffed Capsicum,dish
Tomato Basil Soup,dish
Bhindi Do Pyaza,dish
Cabbage Pakora,dish
Aloo Paratha,dish
Vegetable Jalfrezi,dish
Mixed Veg Curry,dish
Kashmiri Pulao,dish
Dal Panchmel,dish
Chicken Soup,dish
Gajar Ka Halwa,dish
Apple Rabdi,dish
Kesar Badam Milk,dish
Paneer Shashlik,dish
Veg Kofta Curry,dish
Tinda Masala,dish
Moong Dal Halwa,dish
Keema Mutter,dish
Seekh Kebab,dish
Fish Curry Andhra,dish
Masoor Dal,dish
Veg Handi,dish
Bhindi Kurkure,dish
Karela Chips,dish
Arbi Curry,dish
Sweet Corn Dosa,dish
Meetha Pulao,dish
Choco Pie,dish
Veggie Quiche,dish
Mango Kulfi,dish
Paya Nihari,dish
Dahi Kabab,dish
Tom Yum Soup,dish
Lauki Kofta,dish
Pav Sandwich,dish
Lemon Chicken,dish
Dal Lebabdar,dish
Dum Gobi,dish
Vegetable Chop,dish
Green Curry Chicken,dish
Peri Peri Fries,dish
Sabzi Wale Noodles,dish
Chicken Do Pyaaza,dish
Kasuri Methi Naan,dish
Creamy Spinach,dish
Shorshe Bata Maach,dish
Order In Progress,not_dish
Bill Counter Closed,not_dish
No Replacement,not_dish
Staff Not Available,not_dish
Temporary Halt,not_dish
Special Seating,not_dish
Pre-Booked Table,not_dish
VIP Walk-in,not_dish
No Free Water,not_dish
Reusable Cutlery,not_dish
Ask for Mask,not_dish
Sanitized Table,not_dish
E-Receipt,not_dish
Manager Available,not_dish
Invited Guests Only,not_dish
Left Entrance,not_dish
No Hand Cash,not_dish
After Party,not_dish
Uplift Offer,not_dish
Buffet Reservation Required,not_dish
Join Waiting,not_dish
Membership Required,not_dish
Time Extension,not_dish
Separate Bill,not_dish
Bundle Offer,not_dish
Season’s Special,not_dish
Chef in Charge,not_dish
Happy Booking,not_dish
Free Mask,not_dish
Waiting Slip,not_dish
Bill Due,not_dish
Packing Extra,not_dish
No Queue Jump,not_dish
Priority Member,not_dish
Service Desk,not_dish
Lunch Available,not_dish
Dinner Closed,not_dish
Snacks Ready,not_dish
Room Service,not_dish
Banquet Open,not_dish
Events Booking,not_dish
Card Not Accepted,not_dish
Break Time,not_dish
Re-Order,not_dish
Upcoming Events,not_dish
Group Offer,not_dish
Please Queue,not_dish
VIP Sale,not_dish
Current Bill,not_dish
Parcel Order,not_dish
Late Night,not_dish
Check Pricing,not_dish
No Fixtures,not_dish
Valid Only Today,not_dish
Whatsapp Orders,not_dish
Additional Bill,not_dish
Restricted Booking,not_dish
Non-Transferable,not_dish
No Delivery,not_dish
Point Redemption,not_dish
Online Only Deal,not_dish
No Entry After 10pm,not_dish
Collect Coupon,not_dish
Collection Only,not_dish
Packed Order,not_dish
Express Pickup,not_dish
Service Token,not_dish
Price Check,not_dish
Ask for Changes,not_dish
App Download,not_dish
Safety Mark,not_dish
No Freebies,not_dish
Request Only,not_dish
No Stag,not_dish
Venue Rules,not_dish
Minimum Age,not_dish
Re-entry,not_dish
All Tables Reserved,not_dish
Contact for Enquiry,not_dish
Advance Required,not_dish
Contact on Duty,not_dish
Food Ready,not_dish
No Contact,not_dish
Hand Wash Only,not_dish
Don’t Disturb,not_dish
Order at Counter,not_dish
Show Offer,not_dish
Prepaid Bill,not_dish
Main Door,not_dish
Food Coupons Accepted,not_dish
Mobile Orders,not_dish
Review at Counter,not_dish
Minors Not Allowed,not_dish
Ask Waitress,not_dish
Self Service,not_dish
Fixed Menu,not_dish
No Exchange,not_dish
QR Table Number,not_dish
Manager’s Approval,not_dish
Replacement Policy,not_dish
Holiday Booking,not_dish
Reservation Open,not_dish
Order Confirm,not_dish
Extra Table,not_dish
Redemption Only,not_dish
Offer Ended,not_dish
Coffee Complimentary,not_dish
Service Till 11pm,not_dish
Early Closing,not_dish
Offline Only,not_dish
Limited Reservation,not_dish
Entry Pass,not_dish
ID Required,not_dish
Take Token,not_dish
Entry Marking,not_dish
Call Reception,not_dish
No Refill,not_dish
Timings Extended,not_dish
Online Bill Only,not_dish
Please Show SMS,not_dish
Cleaning Break,not_dish
Busy Hour,not_dish
Use Queue,not_dish
Change Available,not_dish
Accepts UPI,not_dish
Refer for Benefits,not_dish
Offer Expired,not_dish
Payment Only,not_dish
Offer Valid,not_dish
No Standing Area,not_dish
See Manager,not_dish
Kids Area,not_dish
Staff Notice,not_dish
Guest Notice,not_dish
No Walk-in,not_dish
Form Fill,not_dish
Seat Yourself,not_dish
COVID Testing,not_dish
Door Open,not_dish
Food Not Included,not_dish
Service Date,not_dish
Mandatory Mask,not_dish
Seasonal Surcharge,not_dish
Lunch Nearing End,not_dish
No Noise,not_dish
Team Event,not_dish
For Delivery,not_dish
Order Deadline,not_dish
Discount Valid,not_dish
No Service Call,not_dish
Please Wait Outside,not_dish
Join Table,not_dish
Next In Line,not_dish
Keep Silence,not_dish
Special Voucher,not_dish
Prompt Service,not_dish
Personalized Menu,not_dish
Heads Up,not_dish
Self Checkout,not_dish
Bar Only,not_dish
Requires App,not_dish
Collect from Kitchen,not_dish
Payment Due,not_dish
Partner Restaurant,not_dish
Not for Walk-in,not_dish
Special Service,not_dish
Book Again,not_dish
Offer for Members,not_dish
Limited Guest,not_dish
Late Fee,not_dish
Same Day Order,not_dish
Waiting Card,not_dish
Social Distancing,not_dish
Distribution Only,not_dish
Don’t Enter,not_dish
Security Check,not_dish
Collection Desk,not_dish
Exchange Not Accepted,not_dish
Contact Desk,not_dish
All Inclusive,not_dish
Guest Welcome,not_dish
ID Proof Required,not_dish
No Smoking Section,not_dish
Return Policy,not_dish
Booking Token,not_dish
Park Here,not_dish
Sanitized Entry,not_dish
Payments Upfront,not_dish
House Rules,not_dish
Pre-Book Only,not_dish
Refund Claims,not_dish
Staff Meeting Room,not_dish
